ÉÅÉÇÉäâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2019/11/21
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
2019/11/21 23:06:48.625,416,21.0,-0.22,-1.03,-0.25,13099.596,5.790,85.272,0.08,144
2019/11/21 23:06:49.042,1727,21.0,-0.22,-1.03,-0.25,17342.213,6.232,86.172,0.08,35
2019/11/21 23:06:50.769,3200,21.0,-0.22,-1.03,-0.25,35643.598,4.896,83.039,0.08,19
2019/11/21 23:06:53.970,1879,21.0,-0.22,-1.03,-0.37,53568.677,3.944,79.775,0.12,32
2019/11/21 23:06:55.850,718,21.0,-0.22,-1.03,-0.37,61208.019,3.624,78.374,0.12,84
2019/11/21 23:06:56.569,452,21.0,-0.12,-1.03,-0.47,67441.928,3.398,77.261,0.14,133
2019/11/21 23:06:57.021,3200,21.0,-0.12,-1.03,-0.47,118272.951,2.557,71.887,0.14,19
2019/11/21 23:07:00.222,3200,21.0,-0.12,-1.03,-0.47,196392.816,1.841,64.807,0.14,19
2019/11/21 23:07:03.423,2282,21.0,-0.16,-1.03,-0.41,277489.065,1.487,59.789,0.12,26
2019/11/21 23:07:05.706,442,21.0,-0.28,-1.06,-0.47,289446.185,1.437,58.959,0.19,136
2019/11/21 23:07:06.148,384,21.0,-0.28,-1.06,-0.47,300256.141,1.393,58.213,0.19,156
2019/11/21 23:07:06.533,339,21.0,-0.28,-1.06,-0.47,307881.866,1.366,57.733,0.19,177
2019/11/21 23:07:06.873,742,21.0,-0.28,-1.06,-0.47,371277.461,1.242,55.400,0.19,81
2019/11/21 23:07:07.616,552,21.0,-0.28,-1.06,-0.47,389981.030,1.195,54.450,0.19,109
2019/11/21 23:07:08.168,416,21.0,-0.28,-1.06,-0.47,402438.762,1.167,53.853,0.19,144
2019/11/21 23:07:08.585,298,21.0,0.19,-1.06,-0.37,411525.699,1.147,53.419,0.14,201
2019/11/21 23:07:08.884,700,21.0,0.19,-1.06,-0.37,433141.692,1.101,52.414,0.14,86
2019/11/21 23:07:09.585,3199,21.0,0.19,-1.06,-0.37,594995.529,0.948,48.671,0.14,19
2019/11/21 23:07:12.784,561,21.0,-0.25,-1.06,-0.50,611640.960,0.931,48.226,0.20,107
2019/11/21 23:07:13.346,3200,21.0,-0.25,-1.06,-0.50,780322.760,0.894,47.189,0.20,19
2019/11/21 23:07:16.547,3199,21.0,0.37,-1.09,-0.34,937972.203,0.924,48.032,0.21,19
2019/11/21 23:07:19.746,3200,21.0,0.37,-1.09,-0.34,1072202.462,0.988,49.706,0.21,19
2019/11/21 23:07:22.947,3200,21.0,-0.19,-1.00,-0.50,1192607.902,1.232,55.197,0.13,19
2019/11/21 23:07:26.148,3200,21.0,-0.19,-1.03,-0.47,1254015.235,1.286,56.251,0.15,19
2019/11/21 23:07:29.349,3200,21.0,-0.28,-1.00,-0.47,1291154.628,1.284,56.216,0.14,19
2019/11/21 23:07:32.549,3199,21.0,-0.31,-0.97,-0.47,1298929.905,1.226,55.079,0.12,19
2019/11/21 23:07:35.749,3200,21.0,-0.31,-0.97,-0.47,1269117.167,1.133,53.118,0.12,19
2019/11/21 23:07:38.950,3200,21.0,-0.34,-1.06,-0.47,1186832.553,1.013,50.316,0.21,19
2019/11/21 23:07:42.151,3200,21.0,0.09,-1.03,-0.19,1041613.214,0.903,47.441,0.05,19
2019/11/21 23:07:45.351,3200,21.0,-0.19,-1.03,-0.37,855146.174,0.807,44.665,0.11,19
2019/11/21 23:07:48.552,3200,21.0,-0.19,-1.03,-0.37,663821.088,0.730,42.198,0.11,19
2019/11/21 23:07:51.753,1540,21.0,-0.19,-1.03,-0.37,620897.562,0.686,40.695,0.11,39
2019/11/21 23:07:53.294,307,21.0,-0.28,-1.06,-0.50,613263.990,0.685,40.643,0.21,195
2019/11/21 23:07:53.601,349,21.0,-0.28,-1.06,-0.50,606207.841,0.680,40.477,0.21,172
2019/11/21 23:07:53.951,348,21.0,-0.28,-1.06,-0.50,465347.418,0.727,42.095,0.21,172
2019/11/21 23:07:54.300,1218,21.0,-0.28,-1.06,-0.50,440122.829,0.687,40.738,0.21,49
2019/11/21 23:07:55.519,649,21.0,-0.28,-1.06,-0.50,352533.533,0.717,41.751,0.21,92
2019/11/21 23:07:56.168,348,21.0,-0.28,-1.06,-0.50,345427.506,0.703,41.286,0.21,172
2019/11/21 23:07:56.517,899,21.0,-0.28,-1.03,-0.22,286540.284,0.723,41.965,0.09,67
2019/11/21 23:07:57.417,550,21.0,-0.28,-1.03,-0.22,277812.179,0.704,41.319,0.09,109
2019/11/21 23:07:57.968,482,21.0,-0.28,-1.03,-0.22,270651.410,0.690,40.832,0.09,124
2019/11/21 23:07:58.450,549,21.0,-0.28,-1.03,-0.22,263791.289,0.678,40.410,0.09,109
2019/11/21 23:07:59.000,815,22.3,-0.25,-1.03,-0.19,252604.539,0.664,39.907,0.08,74
2019/11/21 23:07:59.821,418,22.3,-0.25,-1.03,-0.19,247103.690,0.659,39.739,0.08,144
2019/11/21 23:08:00.246,651,22.3,-0.25,-1.03,-0.19,141277.304,0.769,43.481,0.08,92
2019/11/21 23:08:00.903,481,22.3,-0.25,-1.03,-0.22,137701.442,0.763,43.270,0.08,125
2019/11/21 23:08:01.390,415,22.3,-0.25,-1.03,-0.22,134873.687,0.761,43.207,0.08,145
2019/11/21 23:08:01.811,450,22.3,-0.25,-1.03,-0.22,132094.587,0.762,43.253,0.08,133
2019/11/21 23:08:02.268,836,22.3,-0.25,-1.03,-0.22,125475.896,0.778,43.772,0.08,72
2019/11/21 23:08:03.110,482,22.3,-0.25,-1.03,-0.22,60172.354,1.154,53.566,0.08,124
2019/11/21 23:08:03.598,473,22.3,-0.25,-1.03,-0.22,59709.290,1.172,53.969,0.08,127
2019/11/21 23:08:04.078,1392,22.3,-0.25,-1.03,-0.22,57165.665,1.288,56.294,0.08,43
2019/11/21 23:08:05.476,332,22.3,-0.37,-1.03,-0.22,31608.367,2.120,67.954,0.12,181
2019/11/21 23:08:05.814,802,22.3,-0.37,-1.03,-0.22,28868.465,2.472,71.197,0.12,75
2019/11/21 23:08:06.623,747,22.3,-0.37,-1.03,-0.22,25090.915,3.054,75.332,0.12,80
2019/11/21 23:08:07.376,968,22.3,-0.37,-1.03,-0.22,20918.149,4.142,80.551,0.12,62
2019/11/21 23:08:08.350,549,22.3,-0.37,-1.03,-0.22,20999.580,4.441,81.621,0.12,109
2019/11/21 23:08:08.905,866,22.3,-0.34,-1.00,-0.19,20576.922,5.015,83.375,0.07,69
2019/11/21 23:08:09.778,483,22.3,-0.34,-1.00,-0.19,21872.962,4.950,83.194,0.07,124
2019/11/21 23:08:10.267,548,22.3,-0.34,-1.00,-0.19,23269.747,4.912,83.084,0.07,109
2019/11/21 23:08:10.821,1181,22.3,-0.34,-1.00,-0.19,25529.303,4.924,83.120,0.07,51
2019/11/21 23:08:12.009,753,22.3,-0.34,-1.00,-0.19,27683.742,4.836,82.864,0.07,80
2019/11/21 23:08:12.768,450,22.3,-0.34,-1.00,-0.19,28757.104,5.303,84.135,0.07,133
2019/11/21 23:08:13.224,1764,22.3,-0.34,-1.00,-0.19,32901.792,5.102,83.611,0.07,34
2019/11/21 23:08:14.995,717,22.3,-0.34,-1.00,-0.19,34426.655,5.070,83.526,0.07,84
2019/11/21 23:08:15.718,751,22.3,-0.34,-1.00,-0.19,37385.847,4.827,82.838,0.07,80
2019/11/21 23:08:16.475,3200,22.3,-0.34,-1.00,-0.19,48039.280,4.322,81.211,0.07,19
2019/11/21 23:08:19.681,3200,22.3,-0.41,-1.09,-0.25,60154.193,3.520,77.877,0.19,19
2019/11/21 23:08:22.888,3200,22.3,-0.12,-1.03,-0.34,76675.581,2.607,72.279,0.09,19
2019/11/21 23:08:26.094,924,22.3,-0.25,-1.09,-0.31,81372.323,2.249,69.224,0.16,65
2019/11/21 23:08:27.024,457,22.3,-0.25,-1.09,-0.31,83408.383,2.165,68.407,0.16,131
2019/11/21 23:08:27.488,799,22.3,-0.25,-1.09,-0.31,87605.693,2.049,67.205,0.16,75
2019/11/21 23:08:28.293,802,22.3,-0.25,-1.09,-0.31,101876.434,1.766,63.853,0.16,75
2019/11/21 23:08:29.101,515,22.3,-0.47,-1.06,-0.28,109586.697,1.515,60.246,0.19,117
2019/11/21 23:08:29.622,2539,22.3,-0.47,-1.06,-0.28,141484.330,1.281,56.166,0.19,24
2019/11/21 23:08:32.168,330,22.3,-0.47,-1.06,-0.28,144827.733,1.280,56.150,0.19,182
2019/11/21 23:08:32.504,728,22.3,-0.47,-1.06,-0.28,162783.277,1.195,54.445,0.19,82
2019/11/21 23:08:33.238,1633,22.3,-0.41,-1.16,-0.31,180173.579,1.223,55.007,0.26,37
2019/11/21 23:08:34.878,334,22.3,-0.41,-1.16,-0.31,197052.515,1.154,53.567,0.26,180
2019/11/21 23:08:35.218,448,22.3,-0.41,-1.16,-0.31,201155.337,1.169,53.906,0.26,134
2019/11/21 23:08:35.672,448,22.3,-0.41,-1.16,-0.31,226646.145,1.210,54.750,0.26,134
2019/11/21 23:08:36.127,766,22.3,-0.41,-1.16,-0.31,235435.721,1.229,55.140,0.26,78
2019/11/21 23:08:36.899,515,22.3,-0.44,-1.00,-0.28,242279.829,1.247,55.500,0.13,117
2019/11/21 23:08:37.420,485,22.3,-0.44,-1.00,-0.28,247487.861,1.259,55.731,0.13,124
2019/11/21 23:08:37.911,3200,22.3,-0.44,-1.00,-0.28,327742.990,1.373,57.851,0.13,19
2019/11/21 23:08:41.118,2428,22.3,-0.37,-1.00,-0.22,398157.130,1.498,59.969,0.09,25
2019/11/21 23:08:43.552,531,22.3,-0.37,-1.00,-0.22,404027.262,1.506,60.097,0.09,113
2019/11/21 23:08:44.089,418,22.3,-0.37,-1.00,-0.22,409097.699,1.514,60.228,0.09,144
2019/11/21 23:08:44.514,414,22.3,-0.37,-1.00,-0.22,427046.445,1.478,59.647,0.09,145
2019/11/21 23:08:44.934,551,22.3,-0.31,-1.00,-0.22,432531.881,1.502,60.026,0.07,109
2019/11/21 23:08:45.491,550,22.3,-0.31,-1.00,-0.22,462390.637,1.609,61.669,0.07,109
2019/11/21 23:08:46.047,865,22.3,-0.31,-1.00,-0.22,473848.125,1.628,61.942,0.07,69
2019/11/21 23:08:46.919,549,22.3,-0.31,-1.00,-0.22,481184.115,1.639,62.110,0.07,109
2019/11/21 23:08:47.474,475,22.3,-0.31,-1.00,-0.22,488535.596,1.651,62.274,0.07,126
2019/11/21 23:08:47.955,611,22.3,-0.31,-1.00,-0.22,508773.299,1.630,61.974,0.07,98
2019/11/21 23:08:48.573,3200,22.3,-0.31,-1.00,-0.22,581786.258,1.755,63.699,0.07,19
2019/11/21 23:08:51.779,3200,22.3,-0.34,-1.06,-0.31,624158.162,1.977,66.415,0.16,19
2019/11/21 23:08:54.985,1610,22.3,-0.19,-1.03,-0.34,650108.704,2.056,67.273,0.10,37
2019/11/21 23:08:56.602,1933,22.3,-0.19,-1.03,-0.34,693700.384,2.118,67.930,0.10,31
2019/11/21 23:08:58.541,3200,22.3,-0.25,-1.00,-0.41,766101.118,2.266,69.381,0.11,19
2019/11/21 23:09:01.747,3199,22.3,-0.22,-1.00,-0.41,839059.241,2.374,70.363,0.10,19
2019/11/21 23:09:04.952,3200,22.3,-0.25,-1.00,-0.44,887211.780,2.527,71.645,0.12,19
2019/11/21 23:09:08.159,3200,22.3,-0.25,-1.00,-0.44,893849.866,2.695,72.939,0.12,19
2019/11/21 23:09:11.365,773,22.3,-0.31,-0.97,-0.53,887489.122,2.693,72.919,0.15,78
2019/11/21 23:09:12.144,3199,22.3,-0.31,-0.97,-0.53,823951.238,2.924,74.518,0.15,19
2019/11/21 23:09:15.350,3200,22.3,-0.37,-1.12,-0.37,742863.182,2.978,74.861,0.24,19
2019/11/21 23:09:18.556,3200,22.3,-0.16,-1.03,-0.44,627968.846,3.128,75.777,0.13,19
2019/11/21 23:09:21.762,3200,22.3,-0.31,-1.00,-0.41,519779.613,3.224,76.328,0.12,19
2019/11/21 23:09:24.969,3200,22.3,-0.28,-1.03,-0.44,409778.700,3.394,77.243,0.15,19
2019/11/21 23:09:28.175,3199,22.3,-0.28,-1.03,-0.44,414262.101,2.943,74.636,0.15,19
2019/11/21 23:09:31.380,3200,22.3,-0.12,-1.03,-0.47,421884.970,2.624,72.407,0.14,19
2019/11/21 23:09:34.586,3201,22.3,-0.09,-1.03,-0.53,440505.264,2.399,70.584,0.16,19
2019/11/21 23:09:37.794,3200,22.3,-0.09,-0.97,-0.50,523280.577,1.786,64.106,0.09,19
2019/11/21 23:09:41.000,3199,23.4,-0.09,-0.94,-0.50,463780.711,1.863,65.066,0.07,19
2019/11/21 23:09:44.189,3200,23.4,-0.09,-0.94,-0.50,404846.452,1.748,63.614,0.07,19
2019/11/21 23:09:47.380,3201,23.4,-0.06,-1.03,-0.47,361601.797,1.507,60.108,0.13,19
2019/11/21 23:09:50.571,3200,23.4,-0.03,-0.97,-0.44,253988.124,1.455,59.270,0.06,19
2019/11/21 23:09:53.762,3200,23.4,-0.12,-1.00,-0.50,117622.656,1.522,60.348,0.12,19
2019/11/21 23:09:56.952,3200,23.4,0.12,-1.00,-0.50,73178.808,1.359,57.605,0.12,19
2019/11/21 23:10:00.142,3199,23.4,0.12,-1.00,-0.50,28535.539,1.256,55.669,0.12,19
2019/11/21 23:10:03.332,3200,23.4,-0.22,-1.00,-0.56,7636.260,1.123,52.905,0.17,19
2019/11/21 23:10:06.522,3200,23.4,-0.19,-1.06,-0.37,1108.467,0.986,49.650,0.14,19
2019/11/21 23:10:09.713,3200,23.4,-0.19,-1.03,-0.50,0.001,452.011,99.779,0.16,19
2019/11/21 23:10:12.903,3199,23.4,-0.19,-0.97,-0.56,0.001,251.137,99.603,0.14,19
2019/11/21 23:10:16.092,3199,23.4,-0.19,-0.97,-0.56,0.003,115.609,99.142,0.14,19
2019/11/21 23:10:19.282,3200,23.4,-0.25,-1.03,-0.53,0.004,62.438,98.424,0.19,19
2019/11/21 23:10:22.472,3200,23.4,-0.12,-1.00,-0.41,0.006,38.306,97.456,0.09,19
2019/11/21 23:10:25.663,3200,23.4,-0.25,-1.03,-0.41,0.007,27.616,96.505,0.14,19
2019/11/21 23:10:28.853,3199,23.4,-0.34,-1.00,-0.53,0.008,23.861,95.978,0.18,19
2019/11/21 23:10:32.043,3200,23.4,-0.34,-1.00,-0.53,0.008,22.847,95.807,0.18,19
2019/11/21 23:10:35.233,3201,23.4,-0.34,-0.94,-0.50,0.008,23.919,95.987,0.12,19
2019/11/21 23:10:38.424,3199,23.4,-0.37,-0.94,-0.41,0.007,29.814,96.755,0.09,19
2019/11/21 23:10:41.614,3199,23.4,-0.37,-0.94,-0.47,0.005,40.853,97.611,0.11,19
2019/11/21 23:10:44.803,3200,23.4,-0.34,-1.09,-0.47,0.004,57.049,98.277,0.24,19
2019/11/21 23:10:47.994,3200,23.4,-0.34,-1.09,-0.47,0.003,81.876,98.793,0.24,19
2019/11/21 23:10:51.184,3200,23.4,-0.16,-1.03,-0.53,0.003,107.721,99.080,0.17,19
2019/11/21 23:10:54.374,3200,23.4,-0.16,-1.00,-0.53,0.003,128.718,99.229,0.14,19
2019/11/21 23:10:57.565,3200,23.4,-0.12,-1.03,-0.41,0.003,146.672,99.323,0.12,19
2019/11/21 23:11:00.755,3200,23.4,-0.34,-1.00,-0.53,0.002,164.807,99.397,0.18,19
2019/11/21 23:11:03.946,3200,23.4,-0.34,-1.00,-0.53,0.002,180.067,99.448,0.18,19
2019/11/21 23:11:07.136,3199,23.4,-0.25,-0.91,-0.56,0.002,178.693,99.443,0.10,19
2019/11/21 23:11:10.325,3200,23.4,-0.19,-1.03,-0.53,0.002,144.135,99.311,0.18,19
2019/11/21 23:11:13.516,3200,23.4,-0.19,-1.06,-0.53,0.003,93.614,98.943,0.20,19
2019/11/21 23:11:16.706,3200,23.4,-0.12,-1.03,-0.56,0.003,50.336,98.052,0.18,19
2019/11/21 23:11:19.897,3158,23.4,-0.12,-1.03,-0.56,0.045,9.238,90.233,0.18,19
2019/11/21 23:11:23.045,919,23.4,0.12,-1.06,-0.56,19.654,7.580,88.345,0.21,65
2019/11/21 23:11:23.954,3200,23.4,0.12,-1.06,-0.56,1696.639,1.806,64.367,0.21,19
2019/11/21 23:11:27.145,3200,23.4,-0.16,-1.03,-0.53,9250.109,1.874,65.200,0.17,19
2019/11/21 23:11:30.335,3200,23.4,0.19,-0.97,-0.50,28713.536,1.913,65.673,0.11,19
2019/11/21 23:11:33.526,3200,23.4,0.19,-0.97,-0.56,65891.748,1.913,65.677,0.14,19
2019/11/21 23:11:36.716,3200,23.4,-0.37,-1.06,-0.50,121537.608,1.895,65.459,0.23,19
2019/11/21 23:11:39.907,3199,23.4,-0.37,-1.06,-0.50,189874.577,1.869,65.150,0.23,19
2019/11/21 23:11:43.096,3200,23.4,-0.16,-1.12,-0.31,258829.282,1.844,64.838,0.18,19
2019/11/21 23:11:46.286,3200,23.4,0.25,-1.16,0.62,313590.615,1.819,64.520,0.34,19
2019/11/21 23:11:49.477,3200,23.4,0.09,-0.91,0.53,341170.588,1.790,64.162,0.05,19
2019/11/21 23:11:52.667,3200,23.4,0.09,-0.91,0.53,334573.092,1.758,63.746,0.05,19
2019/11/21 23:11:55.858,3200,23.4,0.09,-0.91,0.53,295556.876,1.721,63.247,0.05,19
2019/11/21 23:11:59.048,3200,23.4,0.31,-1.16,1.41,233662.631,1.678,62.661,0.85,19
2019/11/21 23:12:02.238,3200,23.4,0.19,-0.91,0.72,163145.208,1.629,61.956,0.17,19
2019/11/21 23:12:05.429,3200,23.4,-0.16,-1.12,0.72,98414.942,1.566,61.028,0.34,19
2019/11/21 23:12:08.619,3200,23.4,-0.16,-1.12,0.72,49291.461,1.481,59.696,0.34,19
2019/11/21 23:12:11.810,3200,23.4,-0.16,-1.12,0.72,19212.033,1.357,57.579,0.34,19
2019/11/21 23:12:15.000,3200,24.5,0.22,-1.16,-0.53,5132.847,1.195,54.438,0.29,19
2019/11/21 23:12:18.200,3200,24.5,-0.12,-0.97,-0.50,736.989,1.029,50.717,0.10,19
2019/11/21 23:12:21.400,3200,24.5,0.22,-1.12,-0.47,0.003,8.824,89.821,0.24,19
2019/11/21 23:12:24.600,3200,24.5,0.41,-1.09,0.31,0.002,8.097,89.007,0.21,19
2019/11/21 23:12:27.801,3200,24.5,0.41,-1.09,0.31,0.001,6.937,87.401,0.21,19
2019/11/21 23:12:31.001,3199,24.5,0.16,-1.09,-0.22,0.000,4.756,82.628,0.13,19
2019/11/21 23:12:34.200,3200,24.5,-0.25,-1.06,-0.41,0.000,5.027,83.408,0.16,19
2019/11/21 23:12:37.400,3200,24.5,-0.25,-1.09,-0.44,0.001,6.736,87.073,0.20,19
2019/11/21 23:12:40.600,3200,24.5,0.34,-1.03,-0.41,0.002,8.090,88.999,0.16,19
2019/11/21 23:12:43.800,3200,24.5,0.34,-1.03,-0.41,0.003,8.842,89.840,0.16,19
2019/11/21 23:12:47.001,3200,24.5,0.34,-1.12,-0.41,0.004,9.308,90.298,0.24,19
2019/11/21 23:12:50.201,379,24.5,0.28,-1.06,-0.37,23.177,7.408,88.107,0.16,158
2019/11/21 23:12:50.580,1887,24.5,0.28,-1.06,-0.37,1214.643,1.571,61.103,0.16,32
2019/11/21 23:12:52.467,740,24.5,0.28,-1.06,-0.37,2469.310,1.933,65.905,0.16,81
2019/11/21 23:12:53.207,443,24.5,0.91,-1.09,-0.81,3140.829,1.966,66.290,0.64,135
2019/11/21 23:12:53.650,555,24.5,0.91,-1.09,-0.81,4320.926,1.912,65.657,0.64,108
2019/11/21 23:12:54.206,290,24.5,0.91,-1.09,-0.81,4789.769,1.904,65.560,0.64,207
2019/11/21 23:12:54.496,632,24.5,0.91,-1.09,-0.81,6704.244,1.795,64.224,0.64,95
2019/11/21 23:12:55.128,526,24.5,0.91,-1.09,-0.81,8386.629,1.720,63.239,0.64,114
2019/11/21 23:12:55.654,1452,24.5,0.91,-1.09,-0.81,17356.155,1.735,63.435,0.64,41
2019/11/21 23:12:57.106,554,24.5,0.94,-1.50,-1.09,20740.154,1.660,62.406,1.08,108
2019/11/21 23:12:57.660,608,24.5,0.94,-1.50,-1.09,25316.282,1.577,61.198,1.08,99
2019/11/21 23:12:58.269,518,24.5,0.94,-1.50,-1.09,29553.394,1.515,60.245,1.08,116
2019/11/21 23:12:58.787,761,24.5,0.94,-1.50,-1.09,42607.020,1.639,62.103,1.08,79
2019/11/21 23:12:59.548,524,24.5,0.94,-1.50,-1.09,48745.293,1.576,61.177,1.08,115
2019/11/21 23:13:00.072,612,24.5,0.94,-1.50,-1.09,56668.116,1.508,60.120,1.08,98
2019/11/21 23:13:00.684,354,24.5,-0.50,-1.34,-1.25,62225.910,1.465,59.439,0.90,169
2019/11/21 23:13:01.038,533,24.5,-0.50,-1.34,-1.25,69728.711,1.415,58.587,0.90,113
2019/11/21 23:13:01.572,634,24.5,-0.50,-1.34,-1.25,92295.954,1.544,60.697,0.90,95
2019/11/21 23:13:02.206,698,24.5,-0.50,-1.34,-1.25,103924.960,1.482,59.710,0.90,86
2019/11/21 23:13:02.904,1353,24.5,-0.50,-1.34,-1.25,132296.048,1.355,57.542,0.90,44
2019/11/21 23:13:04.257,382,24.5,-0.50,-1.34,-1.25,141053.312,1.321,56.908,0.90,157
2019/11/21 23:13:04.639,509,24.5,0.34,-1.19,-0.53,151870.517,1.283,56.200,0.35,118
2019/11/21 23:13:05.148,3199,24.5,0.34,-1.19,-0.53,254946.980,1.200,54.547,0.35,19
2019/11/21 23:13:08.348,3200,24.5,0.34,-1.19,-0.53,376894.925,1.107,52.541,0.35,19
2019/11/21 23:13:11.548,2603,24.5,0.31,-1.09,0.84,481908.838,1.072,51.739,0.42,23
2019/11/21 23:13:14.151,3199,24.5,0.16,-0.91,0.56,599136.111,1.038,50.933,0.08,19
2019/11/21 23:13:17.350,3200,24.5,0.28,-0.91,0.56,697600.068,1.060,51.449,0.10,19
2019/11/21 23:13:20.550,3200,24.5,0.22,-0.91,0.59,768934.706,1.135,53.151,0.11,19
2019/11/21 23:13:23.750,2970,24.5,0.22,-0.91,0.59,803821.814,1.239,55.332,0.11,20
2019/11/21 23:13:26.721,660,24.5,0.19,-0.84,0.87,827932.408,1.220,54.963,0.23,91
2019/11/21 23:13:27.381,1379,24.5,0.19,-0.84,0.87,778039.839,1.350,57.455,0.23,44
2019/11/21 23:13:28.760,377,24.5,0.31,-0.87,0.97,786599.694,1.343,57.312,0.34,159
2019/11/21 23:13:29.137,475,24.5,0.31,-0.87,0.97,796973.584,1.337,57.218,0.34,126
2019/11/21 23:13:29.612,1101,24.5,0.31,-0.87,0.97,829378.650,1.316,56.829,0.34,54
2019/11/21 23:13:30.713,327,24.5,0.31,-0.87,0.97,730231.225,1.511,60.168,0.34,183
2019/11/21 23:13:31.041,3200,24.5,0.31,-0.87,0.97,673692.782,1.697,62.915,0.34,19
2019/11/21 23:13:34.241,3200,24.5,0.28,-1.00,0.81,620696.198,1.838,64.758,0.32,19
2019/11/21 23:13:37.441,2551,24.5,0.28,-0.91,0.62,640573.007,1.771,63.916,0.14,24
2019/11/21 23:13:39.992,3199,24.5,0.28,-0.91,0.62,592739.127,1.963,66.255,0.14,19
2019/11/21 23:13:43.191,3200,24.5,0.41,-1.06,0.72,603494.643,2.101,67.757,0.35,19
2019/11/21 23:13:46.391,2761,24.5,0.28,-0.84,0.66,668636.765,2.148,68.233,0.11,22
2019/11/21 23:13:49.153,1245,24.5,0.22,-1.06,0.81,758906.909,2.060,67.316,0.36,48
2019/11/21 23:13:50.398,3200,24.5,0.22,-1.06,0.81,939314.594,2.012,66.801,0.36,19
2019/11/21 23:13:53.598,3200,24.5,0.28,-0.91,0.78,1110630.824,1.948,66.075,0.23,19
2019/11/21 23:13:56.798,3200,24.5,0.22,-0.81,0.72,1282733.002,1.886,65.347,0.11,19
2019/11/21 23:13:59.998,3200,24.5,0.22,-0.81,0.72,1342023.241,1.824,64.585,0.11,19
2019/11/21 23:14:03.198,3200,24.5,0.22,-0.75,0.72,1304345.471,1.706,63.049,0.06,19
2019/11/21 23:14:06.399,3200,24.5,0.22,-0.75,0.69,1159557.047,1.651,62.282,0.04,19
2019/11/21 23:14:09.599,3200,24.5,0.19,-0.78,0.69,940399.616,1.620,61.829,0.06,19
2019/11/21 23:14:12.799,3201,24.5,0.22,-0.75,0.69,728226.590,1.585,61.311,0.04,19
2019/11/21 23:14:16.000,3200,24.7,0.25,-0.78,0.72,500495.221,1.611,61.697,0.09,19
2019/11/21 23:14:19.200,3200,24.7,0.25,-0.78,0.72,319919.636,1.685,62.757,0.09,19
2019/11/21 23:14:22.401,3200,24.7,0.22,-0.78,0.69,195322.360,1.814,64.469,0.06,19
2019/11/21 23:14:25.601,3200,24.7,0.22,-0.78,0.75,94442.217,2.181,68.562,0.10,19
2019/11/21 23:14:28.802,3200,24.7,0.22,-0.84,0.72,63397.576,2.096,67.704,0.13,19
2019/11/21 23:14:32.002,1610,24.7,0.22,-0.84,0.72,61910.474,1.913,65.667,0.13,37
2019/11/21 23:14:33.613,1486,24.7,0.53,-1.12,0.72,37241.289,2.050,67.215,0.44,40
2019/11/21 23:14:35.099,999,24.7,0.53,-1.12,0.72,36888.296,1.928,65.852,0.44,60
2019/11/21 23:14:36.099,520,24.7,0.53,-1.12,0.72,36702.535,1.876,65.226,0.44,115
2019/11/21 23:14:36.619,448,24.7,-0.09,-1.06,-0.47,36456.244,1.825,64.598,0.17,134
2019/11/21 23:14:37.068,514,24.7,-0.09,-1.06,-0.47,17848.856,2.133,68.082,0.17,117
2019/11/21 23:14:37.582,452,24.7,-0.09,-1.06,-0.47,17913.799,2.089,67.630,0.17,133
2019/11/21 23:14:38.035,3200,24.7,-0.09,-1.06,-0.47,9400.483,2.275,69.467,0.17,19
2019/11/21 23:14:41.235,837,24.7,0.44,-1.09,0.75,9953.576,2.576,72.032,0.40,72
2019/11/21 23:14:42.072,3199,24.7,0.44,-1.09,0.75,11520.238,3.329,76.900,0.40,19
2019/11/21 23:14:45.272,3200,24.7,-0.37,-1.00,0.66,37399.833,2.297,69.673,0.25,19
2019/11/21 23:14:48.472,497,24.7,-0.37,-1.00,0.66,43087.351,2.165,68.408,0.25,121
2019/11/21 23:14:48.970,422,24.7,0.22,-0.75,0.75,59860.875,2.022,66.904,0.08,142
2019/11/21 23:14:49.392,510,24.7,0.22,-0.75,0.75,67876.977,1.928,65.852,0.08,118
2019/11/21 23:14:49.903,440,24.7,0.22,-0.75,0.75,74741.059,1.862,65.059,0.08,136
2019/11/21 23:14:50.343,482,24.7,0.22,-0.75,0.75,92597.821,1.740,63.500,0.08,124
2019/11/21 23:14:50.826,468,24.7,0.22,-0.75,0.75,100990.518,1.689,62.818,0.08,128
2019/11/21 23:14:51.294,470,24.7,0.22,-0.75,0.75,111773.167,1.633,62.019,0.08,128
2019/11/21 23:14:51.765,458,24.7,0.22,-0.75,0.75,123026.430,1.583,61.280,0.08,131
2019/11/21 23:14:52.223,322,24.7,0.22,-0.75,0.75,130100.247,1.555,60.868,0.08,186
2019/11/21 23:14:52.545,3200,24.7,1.56,-0.78,1.28,272148.352,1.331,57.107,1.17,19
2019/11/21 23:14:55.746,2618,24.7,1.56,-0.78,1.28,413901.169,1.203,54.597,1.17,23
2019/11/21 23:14:58.364,399,24.7,0.34,-1.09,0.84,428515.134,1.194,54.424,0.42,150
2019/11/21 23:14:58.764,452,24.7,0.34,-1.09,0.84,448166.342,1.180,54.132,0.42,133
2019/11/21 23:14:59.216,349,24.7,0.34,-1.09,0.84,459900.068,1.175,54.018,0.42,172
